Date,vol,por,bmw,ret_vol,ret_por,ret_bmw,sq_vol,sq_por,sq_bmw,q_vol,q_por,q_bmw
2018-09-27,132.995849609375,47.47380065917969,63.060176849365234,1.6920091181956254,1.9798558807109234,-0.0379570232405535,2.862894856057138,3.9198293083856264,0.0014407356132839185,1594113.0,651395.0,2021708.0
2018-09-28,131.0423126220703,46.891693115234375,62.03046417236328,-1.4688706399804685,-1.2261658764680217,-1.6329048354267628,2.157580956996631,1.5034827566145919,2.666378201560103,1458915.0,568705.0,2785236.0
2018-10-01,131.8202667236328,47.21508407592773,62.37369537353516,0.5936663402805964,0.6896551163094733,0.5533268302138517,0.35243972358215686,0.47562417945183316,0.3061705810345086,904635.0,390211.0,1561578.0
2018-10-02,132.2006072998047,47.13423538208008,62.82069778442383,0.2885296666629289,-0.17123488272865472,0.7166521210771881,0.08324936854462087,0.029321385063096138,0.5135902626444327,984810.0,484841.0,1894977.0
2018-10-03,132.2006072998047,47.13423538208008,62.82069778442383,0.0,0.0,0.0,0.0,0.0,0.0,984810.0,484841.0,1894977.0
2018-10-04,131.4572296142578,46.81085205078125,62.46949005126953,-0.5623103408753938,-0.6860901183129764,-0.559063725079123,0.31619291945540157,0.47071965044671393,0.3125522486993453,1162913.0,645987.0,1908798.0
2018-10-05,129.05419921875,46.16406631469727,62.00651168823242,-1.8279940955390206,-1.381700412934872,-0.7411271688901877,3.341562413325522,1.9090960311043959,0.5492694804671848,1177414.0,445411.0,1568319.0
2018-10-08,127.06609344482422,45.30707931518555,61.35994720458984,-1.540520018690672,-1.8563940916073163,-1.0427364256410665,2.3732019279867083,3.446199023354553,1.0872992533587074,787924.0,335774.0,1257138.0
2018-10-09,126.66845703125,45.32324981689453,60.9767951965332,-0.31293667948238957,0.035690894123829864,-0.6244334056858092,0.09792936536546382,0.001273839923358433,0.3899170781363784,1111746.0,366599.0,1639757.0
2018-10-10,124.07527923583984,44.07819366455078,60.14663696289063,-2.0472166916586043,-2.7470584244813967,-1.3614330352503812,4.191096182605601,7.546329987514214,1.8534999094710656,1655655.0,680565.0,2244337.0
2018-10-11,121.43024444580078,43.18886566162109,59.30849838256836,-2.131798377831118,-2.0176144460405165,-1.3934920099346382,4.544564323723385,4.07076805287138,1.9418199817516777,2350505.0,914578.0,3193410.0
2018-10-12,121.15364074707033,43.172698974609375,59.46015548706055,-0.22778814289047267,-0.037432534436943055,0.2557088927019002,0.051887438041490395,0.0014011946343729276,0.06538703780683192,1194692.0,456319.0,1759983.0
2018-10-15,124.83594512939452,44.33690643310547,60.03488540649414,3.0393675003227205,2.696628856075889,0.966579913432386,9.237754802017983,7.271807187421157,0.9342767290509588,1640865.0,643645.0,1571837.0
2018-10-16,127.42913818359376,46.08321762084961,60.46592712402344,2.0772807475534005,3.938730345065755,0.7179854090013205,4.3150953041560145,15.513596731141803,0.5155030475387934,2203530.0,1451167.0,1699003.0
2018-10-17,127.15253448486328,45.64663696289063,60.05882263183594,-0.21706471743688782,-0.9473745118037336,-0.6732791698578877,0.047117091555955955,0.8975184656153625,0.4533048405645264,984097.0,648280.0,1385461.0
2018-10-18,125.83865356445312,45.19388961791992,59.97102737426758,-1.0333108386184509,-0.9918525768695341,-0.14618211566774786,1.0677312892063662,0.983771534242735,0.021369210941098813,1146495.0,414357.0,1212501.0
2018-10-19,124.45561981201172,44.46626281738281,59.579891204833984,-1.0990532028642752,-1.6100114566120372,-0.6522085522940757,1.2079179427262217,2.5921368904220135,0.4253759956855341,2178262.0,898660.0,3589651.0
